bacon_id,unixTS,isoTS,date,time,batteryVoltage,lightVoltage,thermistorVoltage,tsQuality
0x0400000000000008,1599923154.53,2020-09-12 11:05:54,2020-09-12,11:05:54,3.7646,0.7025,0.7782,1.0000
0x0400000000000008,1599923754.54,2020-09-12 11:15:54,2020-09-12,11:15:54,3.7671,0.6635,0.9460,1.0000
0x0400000000000008,1599924354.55,2020-09-12 11:25:54,2020-09-12,11:25:54,3.7659,0.6500,0.7806,1.0000
0x0400000000000008,1599924954.56,2020-09-12 11:35:54,2020-09-12,11:35:54,3.7683,0.6696,0.7806,1.0000
0x0400000000000008,1599925554.57,2020-09-12 11:45:54,2020-09-12,11:45:54,3.7671,0.5017,0.7806,1.0000
0x0400000000000008,1599926154.58,2020-09-12 11:55:54,2020-09-12,11:55:54,3.7695,0.4791,0.7800,1.0000
0x0400000000000008,1599926754.60,2020-09-12 12:05:54,2020-09-12,12:05:54,3.7695,0.5957,0.7800,1.0000
0x0400000000000008,1599927354.61,2020-09-12 12:15:54,2020-09-12,12:15:54,3.7659,0.4718,0.7794,1.0000
0x0400000000000008,1599927954.62,2020-09-12 12:25:54,2020-09-12,12:25:54,3.7671,0.5084,0.7782,1.0000
0x0400000000000008,1599928554.63,2020-09-12 12:35:54,2020-09-12,12:35:54,3.7671,0.3882,0.7812,1.0000
0x0400000000000008,1599929154.64,2020-09-12 12:45:54,2020-09-12,12:45:54,3.7659,0.4633,0.7806,1.0000
0x0400000000000008,1599929754.66,2020-09-12 12:55:54,2020-09-12,12:55:54,3.7683,0.4333,0.7825,1.0000
0x0400000000000008,1599930354.67,2020-09-12 13:05:54,2020-09-12,13:05:54,3.7598,0.4706,0.7886,1.0000
0x0400000000000008,1599930954.68,2020-09-12 13:15:54,2020-09-12,13:15:54,3.7610,0.4529,0.7898,1.0000
0x0400000000000008,1599931554.69,2020-09-12 13:25:54,2020-09-12,13:25:54,3.7683,0.4608,0.7941,1.0000
0x0400000000000008,1599932154.70,2020-09-12 13:35:54,2020-09-12,13:35:54,3.7695,0.4083,0.7971,1.0000
0x0400000000000008,1599932754.71,2020-09-12 13:45:54,2020-09-12,13:45:54,3.7683,0.3857,0.7959,1.0000
0x0400000000000008,1599933354.73,2020-09-12 13:55:54,2020-09-12,13:55:54,3.7646,0.3790,0.7947,1.0000
0x0400000000000008,1599933954.74,2020-09-12 14:05:54,2020-09-12,14:05:54,3.7671,0.4279,0.7904,1.0000
0x0400000000000008,1599934554.75,2020-09-12 14:15:54,2020-09-12,14:15:54,3.7683,0.3949,0.7867,1.0000
0x0400000000000008,1599935154.76,2020-09-12 14:25:54,2020-09-12,14:25:54,3.7720,0.4041,0.7855,1.0000
0x0400000000000008,1599935754.77,2020-09-12 14:35:54,2020-09-12,14:35:54,3.7634,0.4211,0.7843,1.0000
0x0400000000000008,1599936354.78,2020-09-12 14:45:54,2020-09-12,14:45:54,3.7683,0.3931,0.7843,1.0000
0x0400000000000008,1599936954.80,2020-09-12 14:55:54,2020-09-12,14:55:54,3.7683,0.3278,0.7837,1.0000
0x0400000000000008,1599937554.81,2020-09-12 15:05:54,2020-09-12,15:05:54,3.7683,0.3235,0.7843,1.0000
0x0400000000000008,1599938154.82,2020-09-12 15:15:54,2020-09-12,15:15:54,3.7671,0.3833,0.7831,1.0000
0x0400000000000008,1599938754.83,2020-09-12 15:25:54,2020-09-12,15:25:54,3.7695,0.3693,0.7831,1.0000
0x0400000000000008,1599939354.84,2020-09-12 15:35:54,2020-09-12,15:35:54,3.7720,0.2972,0.7825,1.0000
0x0400000000000008,1599939954.86,2020-09-12 15:45:54,2020-09-12,15:45:54,3.7646,0.3424,0.7819,1.0000
0x0400000000000008,1599940554.87,2020-09-12 15:55:54,2020-09-12,15:55:54,3.7683,0.3076,0.7819,1.0000
0x0400000000000008,1599941154.88,2020-09-12 16:05:54,2020-09-12,16:05:54,3.7695,0.3729,0.7825,1.0000
0x0400000000000008,1599941754.89,2020-09-12 16:15:54,2020-09-12,16:15:54,3.7683,0.3436,0.7819,1.0000
0x0400000000000008,1599942354.90,2020-09-12 16:25:54,2020-09-12,16:25:54,3.7610,0.3436,0.7812,1.0000
0x0400000000000008,1599942954.91,2020-09-12 16:35:54,2020-09-12,16:35:54,3.7683,0.3760,0.7806,1.0000
0x0400000000000008,1599943554.93,2020-09-12 16:45:54,2020-09-12,16:45:54,3.7695,0.3595,0.7806,1.0000
0x0400000000000008,1599944154.94,2020-09-12 16:55:54,2020-09-12,16:55:54,3.7622,0.3546,0.7800,1.0000
0x0400000000000008,1599944754.95,2020-09-12 17:05:54,2020-09-12,17:05:54,3.7671,0.2478,0.7794,1.0000
0x0400000000000008,1599945354.96,2020-09-12 17:15:54,2020-09-12,17:15:54,3.7671,0.2850,0.7806,1.0000
0x0400000000000008,1599945954.97,2020-09-12 17:25:54,2020-09-12,17:25:54,3.7695,0.2454,0.7794,1.0000
0x0400000000000008,1599946554.99,2020-09-12 17:35:54,2020-09-12,17:35:54,3.7659,0.2460,0.7788,1.0000
0x0400000000000008,1599947155.00,2020-09-12 17:45:54,2020-09-12,17:45:54,3.7646,0.2466,0.7788,1.0000
0x0400000000000008,1599947755.01,2020-09-12 17:55:55,2020-09-12,17:55:55,3.7683,0.2454,0.7788,1.0000
0x0400000000000008,1599948355.02,2020-09-12 18:05:55,2020-09-12,18:05:55,3.7671,0.2460,0.7794,1.0000
0x0400000000000008,1599948955.03,2020-09-12 18:15:55,2020-09-12,18:15:55,3.7659,0.2460,0.7788,1.0000
0x0400000000000008,1599949555.04,2020-09-12 18:25:55,2020-09-12,18:25:55,3.7659,0.2460,0.7794,1.0000
0x0400000000000008,1599950155.06,2020-09-12 18:35:55,2020-09-12,18:35:55,3.7683,0.2460,0.9491,1.0000
0x0400000000000008,1599950755.07,2020-09-12 18:45:55,2020-09-12,18:45:55,3.7634,0.2460,0.7788,1.0000
0x0400000000000008,1599951355.08,2020-09-12 18:55:55,2020-09-12,18:55:55,3.7671,0.2460,0.7788,1.0000
0x0400000000000008,1599951955.09,2020-09-12 19:05:55,2020-09-12,19:05:55,3.4741,0.2466,0.8093,1.0000
0x0400000000000008,1599952555.10,2020-09-12 19:15:55,2020-09-12,19:15:55,3.7671,0.2466,0.7788,1.0000
0x0400000000000008,1599953155.12,2020-09-12 19:25:55,2020-09-12,19:25:55,3.7671,0.2460,0.7776,1.0000
0x0400000000000008,1599953755.13,2020-09-12 19:35:55,2020-09-12,19:35:55,3.7659,0.2448,0.7776,1.0000
0x0400000000000008,1599954355.14,2020-09-12 19:45:55,2020-09-12,19:45:55,3.7695,0.2460,0.7831,1.0000
0x0400000000000008,1599954955.15,2020-09-12 19:55:55,2020-09-12,19:55:55,3.7683,0.2466,0.7812,1.0000
0x0400000000000008,1599955555.16,2020-09-12 20:05:55,2020-09-12,20:05:55,3.7598,0.3137,0.7806,1.0000
0x0400000000000008,1599956155.17,2020-09-12 20:15:55,2020-09-12,20:15:55,3.7634,0.2875,0.7800,1.0000
0x0400000000000008,1599956755.19,2020-09-12 20:25:55,2020-09-12,20:25:55,3.7659,0.3052,0.7788,1.0000
0x0400000000000008,1599957355.20,2020-09-12 20:35:55,2020-09-12,20:35:55,3.7646,0.3009,0.7782,1.0000
0x0400000000000008,1599957955.21,2020-09-12 20:45:55,2020-09-12,20:45:55,3.7561,0.2979,0.7776,1.0000
0x0400000000000008,1599958555.22,2020-09-12 20:55:55,2020-09-12,20:55:55,3.7671,0.2966,0.7776,1.0000
0x0400000000000008,1599959155.23,2020-09-12 21:05:55,2020-09-12,21:05:55,3.7634,0.2808,0.7776,1.0000
0x0400000000000008,1599959755.25,2020-09-12 21:15:55,2020-09-12,21:15:55,3.7671,0.2460,0.7782,1.0000
0x0400000000000008,1599960355.26,2020-09-12 21:25:55,2020-09-12,21:25:55,3.7671,0.2454,0.7788,1.0000
0x0400000000000008,1599960955.27,2020-09-12 21:35:55,2020-09-12,21:35:55,3.7671,0.2460,0.7788,1.0000
0x0400000000000008,1599961555.28,2020-09-12 21:45:55,2020-09-12,21:45:55,3.7610,0.2454,0.7788,1.0000
0x0400000000000008,1599962155.29,2020-09-12 21:55:55,2020-09-12,21:55:55,3.7646,0.2460,0.7794,1.0000
0x0400000000000008,1599962755.30,2020-09-12 22:05:55,2020-09-12,22:05:55,3.7646,0.2454,0.7800,1.0000
0x0400000000000008,1599963355.32,2020-09-12 22:15:55,2020-09-12,22:15:55,3.7610,0.2460,0.7812,1.0000
0x0400000000000008,1599963955.33,2020-09-12 22:25:55,2020-09-12,22:25:55,3.7695,0.2460,0.7819,1.0000
0x0400000000000008,1599964555.34,2020-09-12 22:35:55,2020-09-12,22:35:55,3.7671,0.2460,0.7806,1.0000
0x0400000000000008,1599965155.35,2020-09-12 22:45:55,2020-09-12,22:45:55,3.7524,0.2454,0.7806,1.0000
0x0400000000000008,1599965755.36,2020-09-12 22:55:55,2020-09-12,22:55:55,3.7695,0.2454,0.7806,1.0000
0x0400000000000008,1599966355.38,2020-09-12 23:05:55,2020-09-12,23:05:55,3.7622,0.2454,0.7806,1.0000
0x0400000000000008,1599966955.39,2020-09-12 23:15:55,2020-09-12,23:15:55,3.7695,0.2460,0.7806,1.0000
0x0400000000000008,1599967555.40,2020-09-12 23:25:55,2020-09-12,23:25:55,3.7671,0.2460,0.7806,1.0000
0x0400000000000008,1599968155.41,2020-09-12 23:35:55,2020-09-12,23:35:55,3.7671,0.2454,0.7794,1.0000
0x0400000000000008,1599968755.42,2020-09-12 23:45:55,2020-09-12,23:45:55,3.7671,0.2460,0.7812,1.0000
0x0400000000000008,1599969355.43,2020-09-12 23:55:55,2020-09-12,23:55:55,3.7646,0.2454,0.7819,1.0000
0x0400000000000008,1599969955.45,2020-09-13 00:05:55,2020-09-13,00:05:55,3.7659,0.2466,0.7825,1.0000
0x0400000000000008,1599970555.46,2020-09-13 00:15:55,2020-09-13,00:15:55,3.7659,0.2454,0.7812,1.0000
0x0400000000000008,1599971155.47,2020-09-13 00:25:55,2020-09-13,00:25:55,3.7671,0.2448,0.7825,1.0000
0x0400000000000008,1599971755.48,2020-09-13 00:35:55,2020-09-13,00:35:55,3.7573,0.2448,0.7825,1.0000
0x0400000000000008,1599972355.49,2020-09-13 00:45:55,2020-09-13,00:45:55,3.7671,0.2460,0.7819,1.0000
0x0400000000000008,1599972955.50,2020-09-13 00:55:55,2020-09-13,00:55:55,3.7683,0.2460,0.7825,1.0000
0x0400000000000008,1599973555.52,2020-09-13 01:05:55,2020-09-13,01:05:55,3.7683,0.2460,0.7825,1.0000
0x0400000000000008,1599974155.53,2020-09-13 01:15:55,2020-09-13,01:15:55,3.7671,0.2454,0.7825,1.0000
0x0400000000000008,1599974755.54,2020-09-13 01:25:55,2020-09-13,01:25:55,3.7671,0.2460,0.7819,1.0000
0x0400000000000008,1599975355.55,2020-09-13 01:35:55,2020-09-13,01:35:55,3.7683,0.2454,0.7806,1.0000
0x0400000000000008,1599975955.56,2020-09-13 01:45:55,2020-09-13,01:45:55,3.7671,0.2454,0.7794,1.0000
0x0400000000000008,1599976555.58,2020-09-13 01:55:55,2020-09-13,01:55:55,3.7598,0.2460,0.7794,1.0000
0x0400000000000008,1599977155.59,2020-09-13 02:05:55,2020-09-13,02:05:55,3.7671,0.2466,0.7788,1.0000
0x0400000000000008,1599977755.60,2020-09-13 02:15:55,2020-09-13,02:15:55,3.7622,0.2454,0.7776,1.0000
0x0400000000000008,1599978355.61,2020-09-13 02:25:55,2020-09-13,02:25:55,3.7634,0.2460,0.7770,1.0000
0x0400000000000008,1599978955.62,2020-09-13 02:35:55,2020-09-13,02:35:55,3.7646,0.2460,0.7764,1.0000
0x0400000000000008,1599979555.63,2020-09-13 02:45:55,2020-09-13,02:45:55,3.7622,0.2460,0.7770,1.0000
0x0400000000000008,1599980155.65,2020-09-13 02:55:55,2020-09-13,02:55:55,3.7671,0.2454,0.7764,1.0000
0x0400000000000008,1599980755.66,2020-09-13 03:05:55,2020-09-13,03:05:55,3.7671,0.2460,0.7758,1.0000
0x0400000000000008,1599981355.67,2020-09-13 03:15:55,2020-09-13,03:15:55,3.7476,0.2454,0.7758,1.0000
0x0400000000000008,1599981955.68,2020-09-13 03:25:55,2020-09-13,03:25:55,3.7671,0.2460,0.7751,1.0000
0x0400000000000008,1599982555.69,2020-09-13 03:35:55,2020-09-13,03:35:55,3.7708,0.2454,0.7751,1.0000
0x0400000000000008,1599983155.71,2020-09-13 03:45:55,2020-09-13,03:45:55,3.7634,0.2460,0.7739,1.0000
0x0400000000000008,1599983755.72,2020-09-13 03:55:55,2020-09-13,03:55:55,3.7646,0.2454,0.7739,1.0000
0x0400000000000008,1599984355.73,2020-09-13 04:05:55,2020-09-13,04:05:55,3.7500,0.2454,0.7739,1.0000
0x0400000000000008,1599984955.74,2020-09-13 04:15:55,2020-09-13,04:15:55,3.7659,0.2460,0.7739,1.0000
0x0400000000000008,1599985555.75,2020-09-13 04:25:55,2020-09-13,04:25:55,3.7659,0.2460,0.7733,1.0000
0x0400000000000008,1599986155.76,2020-09-13 04:35:55,2020-09-13,04:35:55,3.7634,0.2466,0.7727,1.0000
0x0400000000000008,1599986755.78,2020-09-13 04:45:55,2020-09-13,04:45:55,3.4521,0.2460,0.8154,1.0000
0x0400000000000008,1599987355.79,2020-09-13 04:55:55,2020-09-13,04:55:55,3.7634,0.2460,0.7727,1.0000
0x0400000000000008,1599987955.80,2020-09-13 05:05:55,2020-09-13,05:05:55,3.7659,0.2460,0.7727,1.0000
0x0400000000000008,1599988555.81,2020-09-13 05:15:55,2020-09-13,05:15:55,3.7659,0.2460,0.7721,1.0000
0x0400000000000008,1599989155.82,2020-09-13 05:25:55,2020-09-13,05:25:55,3.7659,0.2454,0.7721,1.0000
0x0400000000000008,1599989755.84,2020-09-13 05:35:55,2020-09-13,05:35:55,3.7671,0.2460,0.7721,1.0000
0x0400000000000008,1599990355.85,2020-09-13 05:45:55,2020-09-13,05:45:55,3.7610,0.2460,0.7721,1.0000
0x0400000000000008,1599990955.86,2020-09-13 05:55:55,2020-09-13,05:55:55,3.7634,0.2454,0.7709,1.0000
0x0400000000000008,1599991555.87,2020-09-13 06:05:55,2020-09-13,06:05:55,3.7646,0.2460,0.7715,1.0000
0x0400000000000008,1599992155.88,2020-09-13 06:15:55,2020-09-13,06:15:55,3.7659,0.2460,0.7709,1.0000
0x0400000000000008,1599992755.89,2020-09-13 06:25:55,2020-09-13,06:25:55,3.7671,0.2460,0.7709,1.0000
0x0400000000000008,1599993355.91,2020-09-13 06:35:55,2020-09-13,06:35:55,3.7659,0.2460,0.7703,1.0000
0x0400000000000008,1599993955.92,2020-09-13 06:45:55,2020-09-13,06:45:55,3.7622,0.2460,0.7703,1.0000
0x0400000000000008,1599994555.93,2020-09-13 06:55:55,2020-09-13,06:55:55,3.7659,0.2454,0.7709,1.0000
0x0400000000000008,1599995155.94,2020-09-13 07:05:55,2020-09-13,07:05:55,3.7622,0.5341,0.7703,1.0000
0x0400000000000008,1599995755.95,2020-09-13 07:15:55,2020-09-13,07:15:55,3.7646,0.6122,0.7697,1.0000
0x0400000000000008,1599996355.97,2020-09-13 07:25:55,2020-09-13,07:25:55,3.7610,0.6610,0.7709,1.0000
0x0400000000000008,1599996955.98,2020-09-13 07:35:55,2020-09-13,07:35:55,3.7610,0.6866,0.7703,1.0000
0x0400000000000008,1599997555.99,2020-09-13 07:45:55,2020-09-13,07:45:55,3.7610,0.6934,0.7721,1.0000
0x0400000000000008,1599998156.00,2020-09-13 07:55:56,2020-09-13,07:55:56,3.7598,0.6982,0.7721,1.0000
0x0400000000000008,1599998756.01,2020-09-13 08:05:56,2020-09-13,08:05:56,3.7659,0.7385,0.7739,1.0000
0x0400000000000008,1599999356.02,2020-09-13 08:15:56,2020-09-13,08:15:56,3.7646,0.7428,0.7739,1.0000
0x0400000000000008,1599999956.04,2020-09-13 08:25:56,2020-09-13,08:25:56,3.7524,0.7611,0.7751,1.0000
0x0400000000000008,1600000556.05,2020-09-13 08:35:56,2020-09-13,08:35:56,3.7561,0.7861,0.7764,1.0000
0x0400000000000008,1600001156.06,2020-09-13 08:45:56,2020-09-13,08:45:56,3.7634,0.7910,0.7776,1.0000
0x0400000000000008,1600001756.07,2020-09-13 08:55:56,2020-09-13,08:55:56,3.7573,0.8026,0.7782,1.0000
0x0400000000000008,1600002356.08,2020-09-13 09:05:56,2020-09-13,09:05:56,3.7671,0.8179,0.7800,1.0000
0x0400000000000008,1600002956.10,2020-09-13 09:15:56,2020-09-13,09:15:56,3.7671,0.8209,0.7806,1.0000
0x0400000000000008,1600003556.11,2020-09-13 09:25:56,2020-09-13,09:25:56,3.7646,0.8197,0.7825,1.0000
0x0400000000000008,1600004156.12,2020-09-13 09:35:56,2020-09-13,09:35:56,3.7646,0.8276,0.7837,1.0000
0x0400000000000008,1600004756.13,2020-09-13 09:45:56,2020-09-13,09:45:56,3.7439,0.8228,0.7849,1.0000
0x0400000000000008,1600005356.14,2020-09-13 09:55:56,2020-09-13,09:55:56,3.7671,0.6555,0.7849,1.0000
0x0400000000000008,1600005956.15,2020-09-13 10:05:56,2020-09-13,10:05:56,3.7646,0.6323,0.7837,1.0000
0x0400000000000008,1600006556.17,2020-09-13 10:15:56,2020-09-13,10:15:56,3.7610,0.7141,0.7837,1.0000
0x0400000000000008,1600007156.18,2020-09-13 10:25:56,2020-09-13,10:25:56,3.7634,0.8099,0.7843,1.0000
0x0400000000000008,1600007756.19,2020-09-13 10:35:56,2020-09-13,10:35:56,3.7561,0.8270,0.7843,1.0000
0x0400000000000008,1600008356.20,2020-09-13 10:45:56,2020-09-13,10:45:56,3.7573,0.7593,0.7855,1.0000
0x0400000000000008,1600008956.21,2020-09-13 10:55:56,2020-09-13,10:55:56,3.7659,0.6396,0.7867,1.0000
0x0400000000000008,1600009556.23,2020-09-13 11:05:56,2020-09-13,11:05:56,3.7659,0.4926,0.7849,1.0000
0x0400000000000008,1600010156.24,2020-09-13 11:15:56,2020-09-13,11:15:56,3.7463,0.5762,0.7874,1.0000
0x0400000000000008,1600010756.25,2020-09-13 11:25:56,2020-09-13,11:25:56,3.7549,0.5566,0.7855,1.0000
0x0400000000000008,1600011356.26,2020-09-13 11:35:56,2020-09-13,11:35:56,3.7634,0.5127,0.7855,1.0000
0x0400000000000008,1600011956.27,2020-09-13 11:45:56,2020-09-13,11:45:56,3.7634,0.4205,0.7861,1.0000
0x0400000000000008,1600012556.28,2020-09-13 11:55:56,2020-09-13,11:55:56,3.7646,0.5908,0.7855,1.0000
0x0400000000000008,1600013156.30,2020-09-13 12:05:56,2020-09-13,12:05:56,3.7646,0.4596,0.7861,1.0000
0x0400000000000008,1600013756.31,2020-09-13 12:15:56,2020-09-13,12:15:56,3.7683,0.5414,0.7855,1.0000
0x0400000000000008,1600014356.32,2020-09-13 12:25:56,2020-09-13,12:25:56,3.7646,0.5371,0.7867,1.0000
0x0400000000000008,1600014956.33,2020-09-13 12:35:56,2020-09-13,12:35:56,3.7659,0.4401,0.7867,1.0000
0x0400000000000008,1600015556.34,2020-09-13 12:45:56,2020-09-13,12:45:56,3.7683,0.5200,0.7874,1.0000
0x0400000000000008,1600016156.35,2020-09-13 12:55:56,2020-09-13,12:55:56,3.7671,0.4004,0.7874,1.0000
0x0400000000000008,1600016756.37,2020-09-13 13:05:56,2020-09-13,13:05:56,3.7646,0.3497,0.7867,1.0000
0x0400000000000008,1600017356.38,2020-09-13 13:15:56,2020-09-13,13:15:56,3.7646,0.3534,0.7874,1.0000
0x0400000000000008,1600017956.39,2020-09-13 13:25:56,2020-09-13,13:25:56,3.4619,0.3766,0.8276,1.0000
0x0400000000000008,1600018556.40,2020-09-13 13:35:56,2020-09-13,13:35:56,3.7659,0.3741,0.7880,1.0000
0x0400000000000008,1600019156.41,2020-09-13 13:45:56,2020-09-13,13:45:56,3.7598,0.4614,0.7880,1.0000
0x0400000000000008,1600019756.43,2020-09-13 13:55:56,2020-09-13,13:55:56,3.7695,0.3766,0.7880,1.0000
0x0400000000000008,1600020356.44,2020-09-13 14:05:56,2020-09-13,14:05:56,3.7598,0.3961,0.7886,1.0000
0x0400000000000008,1600020956.45,2020-09-13 14:15:56,2020-09-13,14:15:56,3.7695,0.4034,0.7886,1.0000
0x0400000000000008,1600021556.46,2020-09-13 14:25:56,2020-09-13,14:25:56,3.7671,0.3601,0.7880,1.0000
0x0400000000000008,1600022156.47,2020-09-13 14:35:56,2020-09-13,14:35:56,3.7598,0.4388,0.7886,1.0000
0x0400000000000008,1600022756.48,2020-09-13 14:45:56,2020-09-13,14:45:56,3.7634,0.3870,0.7874,1.0000
0x0400000000000008,1600023356.50,2020-09-13 14:55:56,2020-09-13,14:55:56,3.7671,0.3278,0.7886,1.0000
0x0400000000000008,1600023956.51,2020-09-13 15:05:56,2020-09-13,15:05:56,3.7500,0.3802,0.7874,1.0000
0x0400000000000008,1600024556.52,2020-09-13 15:15:56,2020-09-13,15:15:56,3.7695,0.2521,0.7880,1.0000
0x0400000000000008,1600025156.53,2020-09-13 15:25:56,2020-09-13,15:25:56,3.7646,0.2936,0.7880,1.0000
0x0400000000000011,1599767991.09,2020-09-10 15:59:51,2020-09-10,15:59:51,3.7781,0.7092,0.8398,1.0000
0x0400000000000011,1599768591.11,2020-09-10 16:09:51,2020-09-10,16:09:51,3.7769,0.7538,0.7849,1.0000
0x0400000000000011,1599769191.12,2020-09-10 16:19:51,2020-09-10,16:19:51,3.7671,0.7471,0.7837,1.0000
0x0400000000000011,1599769791.13,2020-09-10 16:29:51,2020-09-10,16:29:51,3.7756,0.7648,0.7837,1.0000
0x0400000000000011,1599770391.14,2020-09-10 16:39:51,2020-09-10,16:39:51,3.7720,0.7703,0.7812,1.0000
0x0400000000000011,1599770991.15,2020-09-10 16:49:51,2020-09-10,16:49:51,3.7341,0.7526,0.7831,1.0000
0x0400000000000011,1599771591.17,2020-09-10 16:59:51,2020-09-10,16:59:51,3.7756,0.6195,0.7819,1.0000
0x0400000000000011,1599772191.18,2020-09-10 17:09:51,2020-09-10,17:09:51,3.7720,0.6531,0.7831,1.0000
0x0400000000000011,1599772791.19,2020-09-10 17:19:51,2020-09-10,17:19:51,3.7695,0.6421,0.7837,1.0000
0x0400000000000011,1599773391.20,2020-09-10 17:29:51,2020-09-10,17:29:51,3.7756,0.6989,0.7849,1.0000
0x0400000000000011,1599773991.21,2020-09-10 17:39:51,2020-09-10,17:39:51,3.7720,0.6421,0.7819,1.0000
0x0400000000000011,1599774591.23,2020-09-10 17:49:51,2020-09-10,17:49:51,3.7744,0.5792,0.7831,1.0000
0x0400000000000011,1599775191.24,2020-09-10 17:59:51,2020-09-10,17:59:51,3.7659,0.4797,0.7843,1.0000
0x0400000000000011,1599775791.25,2020-09-10 18:09:51,2020-09-10,18:09:51,3.7744,0.3986,0.7861,1.0000
0x0400000000000011,1599776391.26,2020-09-10 18:19:51,2020-09-10,18:19:51,3.7756,0.3497,0.7825,1.0000
0x0400000000000011,1599776991.28,2020-09-10 18:29:51,2020-09-10,18:29:51,3.7756,0.4034,0.7831,1.0000
0x0400000000000011,1599777591.29,2020-09-10 18:39:51,2020-09-10,18:39:51,3.7708,0.3632,0.7849,1.0000
0x0400000000000011,1599778191.30,2020-09-10 18:49:51,2020-09-10,18:49:51,3.7756,0.3650,0.7855,1.0000
0x0400000000000011,1599778791.31,2020-09-10 18:59:51,2020-09-10,18:59:51,3.7769,0.3784,0.7825,1.0000
0x0400000000000011,1599779391.32,2020-09-10 19:09:51,2020-09-10,19:09:51,3.7744,0.3760,0.7812,1.0000
0x0400000000000011,1599779991.34,2020-09-10 19:19:51,2020-09-10,19:19:51,3.7756,0.2911,0.7855,1.0000
0x0400000000000011,1599780591.35,2020-09-10 19:29:51,2020-09-10,19:29:51,3.7793,0.2759,0.7855,1.0000
0x0400000000000011,1599781191.36,2020-09-10 19:39:51,2020-09-10,19:39:51,3.7756,0.2509,0.7874,1.0000
0x0400000000000011,1599781791.37,2020-09-10 19:49:51,2020-09-10,19:49:51,3.7732,0.2301,0.7892,1.0000
0x0400000000000011,1599782391.39,2020-09-10 19:59:51,2020-09-10,19:59:51,3.7744,0.2289,0.7892,1.0000
0x0400000000000011,1599782991.40,2020-09-10 20:09:51,2020-09-10,20:09:51,3.7769,0.2264,0.7904,1.0000
0x0400000000000011,1599783591.41,2020-09-10 20:19:51,2020-09-10,20:19:51,3.7732,0.2130,0.7904,1.0000
0x0400000000000011,1599784191.42,2020-09-10 20:29:51,2020-09-10,20:29:51,3.7781,0.2307,0.7910,1.0000
0x0400000000000011,1599784791.43,2020-09-10 20:39:51,2020-09-10,20:39:51,3.7708,0.2307,0.7910,1.0000
0x0400000000000011,1599785391.45,2020-09-10 20:49:51,2020-09-10,20:49:51,3.7793,0.2216,0.7916,1.0000
0x0400000000000011,1599785991.46,2020-09-10 20:59:51,2020-09-10,20:59:51,3.7744,0.2100,0.7922,1.0000
0x0400000000000011,1599786591.47,2020-09-10 21:09:51,2020-09-10,21:09:51,3.7781,0.2112,0.7928,1.0000
0x0400000000000011,1599787191.48,2020-09-10 21:19:51,2020-09-10,21:19:51,3.7817,0.2368,0.7928,1.0000
0x0400000000000011,1599787791.50,2020-09-10 21:29:51,2020-09-10,21:29:51,3.7769,0.2307,0.7922,1.0000
0x0400000000000011,1599788391.51,2020-09-10 21:39:51,2020-09-10,21:39:51,3.7744,0.2148,0.7928,1.0000
0x0400000000000011,1599788991.52,2020-09-10 21:49:51,2020-09-10,21:49:51,3.7732,0.2338,0.7935,1.0000
0x0400000000000011,1599789591.53,2020-09-10 21:59:51,2020-09-10,21:59:51,3.7708,0.2100,0.7947,1.0000
0x0400000000000011,1599790191.54,2020-09-10 22:09:51,2020-09-10,22:09:51,3.7732,0.2100,0.7941,1.0000
0x0400000000000011,1599790791.56,2020-09-10 22:19:51,2020-09-10,22:19:51,3.7769,0.2185,0.7941,1.0000
0x0400000000000011,1599791391.57,2020-09-10 22:29:51,2020-09-10,22:29:51,3.7781,0.2350,0.7947,1.0000
0x0400000000000011,1599791991.58,2020-09-10 22:39:51,2020-09-10,22:39:51,3.7732,0.2283,0.7941,1.0000
0x0400000000000011,1599792591.59,2020-09-10 22:49:51,2020-09-10,22:49:51,3.7732,0.2094,0.7941,1.0000
0x0400000000000011,1599793191.60,2020-09-10 22:59:51,2020-09-10,22:59:51,3.7744,0.2338,0.7947,1.0000
0x0400000000000011,1599793791.62,2020-09-10 23:09:51,2020-09-10,23:09:51,3.7793,0.2338,0.7941,1.0000
0x0400000000000011,1599794391.63,2020-09-10 23:19:51,2020-09-10,23:19:51,3.7769,0.2271,0.7947,1.0000
0x0400000000000011,1599794991.64,2020-09-10 23:29:51,2020-09-10,23:29:51,3.7769,0.2252,0.7941,1.0000
0x0400000000000011,1599795591.65,2020-09-10 23:39:51,2020-09-10,23:39:51,3.7695,0.2240,0.7947,1.0000
0x0400000000000011,1599796191.67,2020-09-10 23:49:51,2020-09-10,23:49:51,3.7720,0.2087,0.7953,1.0000
0x0400000000000011,1599796791.68,2020-09-10 23:59:51,2020-09-10,23:59:51,3.7756,0.2094,0.7947,1.0000
0x0400000000000011,1599797391.69,2020-09-11 00:09:51,2020-09-11,00:09:51,3.7793,0.2368,1.3654,1.0000
0x0400000000000011,1599797991.70,2020-09-11 00:19:51,2020-09-11,00:19:51,3.7781,0.2307,0.7947,1.0000
0x0400000000000011,1599798591.71,2020-09-11 00:29:51,2020-09-11,00:29:51,3.7793,0.2130,0.7947,1.0000
0x0400000000000011,1599799191.73,2020-09-11 00:39:51,2020-09-11,00:39:51,3.7708,0.2191,0.7941,1.0000
0x0400000000000011,1599799791.74,2020-09-11 00:49:51,2020-09-11,00:49:51,3.7769,0.2100,0.7941,1.0000
